"area","diam.max"
"100745.6935","387.1707039"
"291811.2598","661.1297823"
"73562.32952","339.0914828"
"83876.43316","356.0327445"
"127265.3273","459.7804392"
"165525.0988","491.2384307"
"75057.36525","360.831734"
"405236.8277","793.3474555"
"113014.8438","407.7875532"
"114233.873","404.1331682"
"287007.4307","642.6439907"
"100584.6896","392.2506014"
