"area","diam.max"
"46814.4612","276.9266769"
"39186.2268","264.7487337"
"60859.4652","306.2819701"
"54835.4232","281.5393599"
"37688.5368","228.0492342"
"32949.18","216.5510055"
"47846.2032","280.5090095"
"43772.4864","254.1005313"
"67815.4032","323.1186067"
"39412.5444","237.5842419"
"46002.3804","264.4216814"
"40204.656","251.0566701"
"54688.9824","291.3572879"
"63841.5324","331.3065589"
"60939.342","302.7407663"
"52758.6264","286.4264827"
