Measurement Table inflata10.tif ,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R1,39466.69699,1.175648763,238.3960827,193.2841942,0.961921333,38550.56372,751.0286161,123.6890929,90.04140412,1,1.164320098
P1R2,47468.67521,1.260510673,277.0278018,215.2148417,1.028346852,46459.30713,792.5501031,142.794631,93.20433666,1,1.07589746
P1R3,40682.80311,1.059000709,237.4248764,212.1797545,0.91200923,39758.56246,716.6536389,120.1381296,103.280071,1,1.027964471
P1R4,54854.49299,1.251128554,289.6045317,218.3562844,0.973102665,53832.96385,843.2971431,148.0150095,106.2275787,1,1.051243017
P1R5,45798.55615,1.169118952,260.6681839,210.0869926,0.957943952,44805.40282,771.8771263,132.3185311,99.40395716,1,1.05817163
P1R6,40099.07217,1.162036521,247.9970559,202.7221724,0.980006547,39162.67047,722.8788453,127.7633137,94.5699328,1,1.061815083
P1R7,40212.57541,1.152541098,243.2439434,205.0286189,0.944425473,39276.1737,714.3322667,125.6403086,98.29078639,1,1.033859495
P1R8,26794.87132,1.177028144,197.7829111,160.3639316,0.923271742,26032.77815,579.0176307,100.8771462,77.30475059,1,1.024833269
P1R9,29567.59325,1.173202622,206.0541629,171.14889,0.93213845,28793.33903,611.6101549,104.0644145,82.43245115,1,1.033826123
P1R10,35648.12381,1.193513225,231.5471113,185.6896926,0.958662988,34772.52741,677.7551155,117.6320198,84.53631711,1,1.051234263
P1R11,46317.42809,1.233742401,275.1336979,205.3644564,1.046444297,45332.38214,792.2439382,146.1372938,95.18420047,1,1.101791623
P1R12,50338.68563,1.196648904,271.0367438,218.3748482,0.960922353,49272.56594,805.6689048,138.3120299,104.5163915,1,1.048330405
P1R13,46155.28061,1.219986344,267.013572,198.3355213,1.050126819,45162.12728,786.9469802,136.9945061,88.23235156,1,1.091205919
P1R14,28416.34613,1.250991625,208.8678527,142.3672546,1.10410962,27585.34029,630.6327811,107.5356288,60.89545865,1,1.147268041
P1R15,28335.27239,1.188650348,202.6421715,161.0701619,0.966491578,27569.12554,604.264427,104.23166,77.40584848,1,1.053952947
P1R16,30199.96843,1.30166479,224.3447754,165.660681,1.021179848,29381.12365,631.8551561,121.7021102,76.21807716,1,1.081326444
P1R17,30556.69289,1.057460911,207.7001142,178.362933,0.954139385,29733.79442,625.902177,109.0546496,82.12898833,1,1.048462127
P1R18,33264.55583,1.200877063,224.2182567,172.9161519,0.967890457,32401.12049,652.6012913,113.303705,84.18179241,1,1.045986274
P1R19,35291.39935,1.121715054,222.0929172,191.7893537,0.932432731,34432.01769,667.9206308,115.6853958,91.1984368,1,1.031044478
P1R20,35964.31139,1.180885225,229.2245436,179.2018658,0.933048362,35080.60762,680.0665321,115.9716969,88.65418517,1,1.049121664
P1R21,37642.53783,1.231613575,238.1238633,177.2229307,0.957109219,36726.40456,697.0541075,119.6013768,88.51576441,1,1.052797208
P1R22,52389.85127,1.148340621,274.440349,231.4945845,0.959680112,51307.51683,825.6637897,142.3860453,107.1476191,1,1.057342376
P1R23,46633.61568,1.159219803,260.7770192,219.2640606,0.951580377,45620.19392,772.8609291,132.7074898,106.4901834,1,1.041923265
P1R24,35372.47309,1.142275151,225.8215732,185.7988127,0.937626086,34723.88316,673.5962215,115.0272936,90.22307978,1,1.039827157
P1R25,56621.90054,1.236126366,293.9392548,217.0902243,1.001057228,55551.72716,862.9522377,147.6352764,103.2829228,1,1.066758494
P1R26,72309.66937,1.141406343,324.2724807,268.8744217,0.957179748,71081.4022,967.2941097,163.6650765,120.7809431,1,1.047493308
P1R27,62929.43757,1.195465858,314.834489,241.1518074,1.022103914,62066.00223,919.1434343,159.631476,106.5711883,1,1.083185813
P1R28,52324.99228,1.220371662,281.8727832,196.7966614,0.996747443,51254.8189,840.0121075,144.4415784,96.92412903,1,1.095535728
P1R29,63602.34961,1.20923939,311.5469185,226.0906755,0.99925556,62382.18982,916.1677093,157.4306212,108.8587271,1,1.070728846
P1R30,24411.30334,1.188188866,191.535552,155.981504,0.946159971,23689.74705,556.4620165,95.97670083,73.42239653,1,1.040161522
P1R31,54059.97033,1.119310967,285.8853582,236.261022,0.980203533,53873.50073,848.1567433,148.9786512,109.8105145,1,1.062593607
P1R32,85800.33983,1.21855102,362.5197012,262.3423308,0.972125797,84426.13992,1065.634934,185.6885233,130.2864715,1,1.070360619
P1R33,52868.18634,1.216446706,287.6382319,224.2905618,0.979892751,51777.74453,835.1604939,145.1452378,100.0503339,1,1.07198057
P1R34,88313.62579,1.177446966,361.2988098,294.9442724,0.9994576,86939.42589,1080.914098,191.1558052,129.7629725,1,1.069438345
P1R35,86513.78875,1.22299413,374.3365511,290.4431567,1.070933071,85107.15935,1090.675358,194.9469063,123.9724582,1,1.112282397
P1R36,93088.86912,1.090544968,364.3044243,316.0681309,0.952810863,91670.07866,1104.462534,187.9398585,149.11047,1,1.058923361
P1R37,56378.67931,1.223540069,292.4044579,214.2331548,1.043848214,55482.81448,870.621712,150.0127209,92.16100838,1,1.087152981
P1R38,67639.8219,1.09501949,322.7688908,264.3741135,1.007153558,66403.44736,955.4580977,170.2190906,126.5335597,1,1.094013854
P1R39,65961.59547,1.122185781,307.6845902,265.6589756,0.899961483,64777.91886,918.4627291,156.0484793,127.7039152,1,1.036301773
P1R40,105468.8293,1.201709705,402.7257359,288.6932723,1.077322984,103871.6766,1216.656461,203.9113373,122.3021573,1,1.134041503
P1R41,73323.09113,1.199122744,331.8836907,267.7110136,0.97769523,72058.34077,988.4420178,174.8165491,126.9643452,1,1.078967334
P1R42,114354.5113,1.129119964,403.6406687,342.7356751,0.928821766,112826.2713,1214.491845,203.0934284,162.798063,2,1.04032522
P1R43,95294.07487,1.268164685,387.2389325,289.8284023,1.038352597,93806.37173,1142.212738,197.1171415,127.7794658,1,1.106755826
P1R44,33961.79,1.133284181,224.5795496,189.3002731,0.958872564,33098.35466,657.1417149,115.5413813,85.73004033,1,1.038249727
P1R45,88540.63227,1.144713418,357.2935938,295.0404641,0.908055617,87170.48605,1061.32117,183.4417623,144.6491876,1,1.028286997
P1R46,147456.9197,1.282183423,480.2906563,360.175086,1.123141414,145648.9752,1445.020504,247.5706209,146.1417787,2,1.14085577
P1R47,130958.4134,1.199088856,445.725478,342.1200952,0.982280798,129292.3481,1320.801127,225.7727484,165.0996792,2,1.073722852
P1R48,86238.13803,1.249088719,363.8367819,277.0716967,0.968576847,84912.58237,1061.951068,183.2012151,130.7032034,1,1.056883506
P1R49,31853.87274,1.099382379,212.0268597,165.2932262,1.042824987,30994.49109,660.5902996,114.8187425,77.18677115,1,1.120392083
P1R50,91864.65564,1.171231431,377.3994538,311.9370187,1.041423794,91621.43442,1125.978676,200.3335188,134.9487202,1,1.101167543
P1R51,95975.09429,1.213184312,379.1141353,290.3733637,0.947890117,94503.6059,1116.592159,191.7261203,144.1078254,1,1.049858877
P1R52,120199.928,1.169979657,417.6968878,336.1917637,0.946512971,118618.9901,1251.383495,209.9424753,163.377722,2,1.050550128
P1R53,131955.6204,1.107382237,429.4207998,377.4531555,0.916684217,130274.4193,1382.794651,223.8495232,179.8091389,2,1.168009549
P1R54,133755.4575,1.279077701,468.5591638,343.3973732,1.011866897,131969.6787,1433.934684,238.1225462,160.3779038,2,1.23986596
P1R55,127585.7458,1.221784012,438.8330621,336.3243718,0.96400374,125931.8415,1296.349123,223.3754563,155.5459524,2,1.061936527
P1R56,119624.3045,1.232363692,427.7656284,333.1880448,1.013867992,117954.1854,1267.988098,218.5120213,150.5531001,2,1.084693795
