Measurement Table ruber27,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R25,46461.11039,1.142141265,261.3083628,217.8983849,0.943004153,45808.88052,787.1538205,132.7341435,102.3900448,1,1.076365314
P1R26,30699.16226,1.184277154,220.2382199,167.562226,0.99388741,30153.72065,651.9853106,110.8047256,80.77083067,1,1.121824375
P1R27,41877.42941,1.044876551,242.4923673,209.4091471,0.994890228,41231.77113,766.9628802,128.9138986,91.87892029,1,1.135290117
P1R28,26605.06441,1.118076654,199.0974749,164.5945374,1.015103473,26102.33811,606.9734082,101.1424622,77.43506024,1,1.123181848
P1R29,45945.24092,1.127938331,259.4596754,213.1647926,1.022404346,45277.01085,849.5671323,138.8461963,92.43528832,1,1.268550656
P1R30,25110.02868,1.233218645,199.8634115,149.4770589,1.090576485,24676.04482,633.1424139,103.7678047,63.85675638,1,1.29275856
P1R31,33432.94188,1.206730204,226.8742921,161.9785653,1.016625869,33510.15801,691.7364203,114.48462,76.09341194,1,1.136305126
P1R32,49033.88616,1.353018757,285.6445469,178.9781946,1.113108416,48342.76658,912.7276806,145.0139537,83.26282302,1,1.37132723
P1R33,26552.49173,1.185671309,197.4568751,158.2850915,0.985143982,26069.48019,592.8468304,103.3398561,71.84094167,1,1.07285935
P1R34,25280.88991,1.302011582,204.4791274,143.7852857,1.091825087,24778.16361,607.2985119,104.7329514,59.62702053,1,1.184473844
P1R35,32765.92594,1.28139226,235.2081921,163.7840424,1.116032897,33414.87002,711.4820196,123.2763135,69.59611417,1,1.205530602
P1R36,31303.74814,1.174648795,220.2605977,175.9416213,1.033586901,30736.94888,665.0247771,113.7532941,73.38893651,1,1.144998862
P1R37,28228.24606,1.207097088,208.4655745,152.480392,1.017163172,27704.16211,624.5904261,106.6318812,69.53624298,1,1.120561723
P1R1,34801.33086,1.317686456,239.7347749,154.1400711,1.120300767,34324.82063,784.5932959,121.6387085,69.56638465,1,1.427154747
P1R2,47693.24451,1.113124821,260.1664234,219.5402082,0.977858629,47162.44831,809.5615841,135.481721,100.3555611,1,1.105843318
P1R3,26314.6235,1.163133695,204.6229975,166.3846039,1.034052256,25964.78056,609.3482894,106.5040083,71.34342837,1,1.137985408
P1R4,25009.74952,1.176671485,192.4502761,140.8849203,1.082564005,24643.52713,645.7404984,98.5328411,62.43561704,1,1.346490642
P1R5,33494.44628,1.310901007,232.7560783,158.1319966,1.053576053,33042.06316,701.1674954,120.993045,71.54771358,1,1.184040479
P1R6,30715.80862,1.163446055,214.110953,171.6836439,1.055926365,30332.79092,669.6968747,112.50057,72.6191222,1,1.176614863
P1R7,23560.11295,1.324311934,198.2550281,138.0375929,1.043956039,23185.46618,621.152822,100.1926828,58.78051735,1,1.324253868
P1R8,28021.61581,1.287702929,211.3178661,153.2505173,0.997622832,27614.47101,618.2485187,106.8486701,74.30611827,1,1.101487564
P1R10,25474.1962,1.220353172,201.4292419,147.4671464,1.053021534,25045.94017,644.0463295,102.4833561,66.3983964,1,1.317913896
P1R11,33725.66432,1.250327605,227.8982305,171.2028185,1.039898305,33354.44688,703.457262,118.2711131,73.52998232,1,1.180624657
P1R12,26413.1425,1.143855003,194.7093119,157.0027185,0.955229801,26032.13538,591.0666659,98.56173398,76.07256153,1,1.067955847
P1R13,28136.21954,1.126521789,206.6177449,166.6321418,0.97704936,27729.07473,621.6479384,104.7582714,77.19086284,1,1.109031226
P1R14,35977.52697,1.195170853,231.2829238,172.9903064,0.998889209,35523.13326,704.5492726,117.3297703,82.2436134,1,1.111991926
P1R15,21499.2565,1.140860224,177.7595521,149.8072895,0.930579135,21149.41356,533.0161654,89.93191288,72.64008495,1,1.068987406
P1R16,22570.90185,1.064876765,180.7042306,152.7182475,0.963101612,22216.03243,557.7854734,94.59323525,69.12344482,1,1.114443501
P1R17,30739.93572,1.266676062,221.8632569,153.1455242,1.038433201,30312.685,655.01356,112.0027016,72.06294338,1,1.126331765
P1R18,32342.37727,1.273881199,228.8841978,155.1023181,1.10395115,31954.33308,700.841084,116.2921857,68.9880768,1,1.223205724
P1R19,31031.47151,1.213490308,220.4450048,159.9272846,0.996656439,30595.17313,664.4790437,112.0080577,78.65151809,1,1.148417547
P1R20,19299.66924,1.170200113,170.1130377,137.9793185,0.928640163,18963.90044,507.6588249,86.61156603,66.63662022,1,1.081449816
P1R21,29529.55955,1.197272989,213.1651268,168.7424041,1.034404904,29105.32471,654.1791112,111.2886771,74.24492701,1,1.170067868
P1R22,24623.71593,1.179000085,193.1125421,150.8771641,1.027615288,24252.59955,601.158506,97.04059398,66.39061999,1,1.185795654
P1R23,24919.2729,1.199626124,193.8918324,151.8336058,0.958335464,24542.28697,573.8062244,99.02461204,72.20601373,1,1.067592803
P1R1,53239.70096,1.278851409,295.2380595,191.9468542,1.088722392,52503.68337,957.9982531,149.393782,87.71428266,1,1.391008613
P1R2,26154.9108,1.129155279,197.1821147,160.2245276,1.059372168,25642.32712,617.9597127,106.9803909,68.86751986,1,1.185094674
P1R3,48383.29919,1.253991928,278.2855563,190.8825726,1.025990763,47699.85428,816.576564,141.4742271,90.36552282,1,1.112415234
P1R4,40277.24831,1.213508052,249.8403612,188.4136555,1.05940596,39645.47853,818.6148535,127.6775679,82.77193284,1,1.345103597
P1R5,29480.13313,1.301904939,216.8023667,159.2371287,1.047914991,28946.19179,639.8164015,112.4012619,70.50971737,1,1.125406605
P1R6,64490.25556,1.242916456,318.2523582,234.8446984,1.086790299,63697.40741,1043.904483,166.493641,98.09194512,1,1.361413104
P1R7,83846.86103,1.201247638,372.2169448,271.9557141,1.150007773,82882.67541,1230.057926,192.4209328,100.0793116,2,1.452705308
P1R8,34464.68083,1.095431374,225.8873095,184.92845,0.997190839,33907.26537,727.9211642,117.9189786,83.96493261,1,1.243558113
P1R9,32572.06416,1.288794105,228.720588,148.7388417,1.029532174,32018.59544,725.653706,115.1908562,72.63727836,1,1.308719928
P1R10,32039.76573,1.206977216,221.747355,152.480392,1.070743178,31481.18095,681.1873301,112.0888331,72.21730557,1,1.17293046
P1R11,27663.0897,1.250697287,214.3024175,146.1088495,1.050930324,27134.99076,665.5449414,110.32166,69.99201303,1,1.299018251
P1R12,31622.47004,1.299716747,228.720588,158.9066323,1.095665711,31063.88526,668.7816837,116.3989407,70.5317803,1,1.145784979
P1R13,45274.93918,1.278506922,270.1434034,188.4136555,1.051421017,44602.64439,862.4277589,137.3727501,86.46726532,1,1.327012466
P1R14,30689.30488,1.184679065,217.1884933,167.3954633,1.022801496,30152.59588,695.5169345,109.5271335,70.39494943,1,1.276676509
P1R15,97039.31917,1.218406609,384.5265617,291.7732099,1.107374693,96139.01194,1216.099328,203.6413756,117.7113053,2,1.224132983
P1R16,32164.62586,1.276532149,230.067026,158.9893208,1.064410683,31606.04108,678.4608714,117.4819215,71.55179047,1,1.15896326
P1R17,35667.281,1.121306359,224.8886902,186.6351779,0.95692126,35085.69567,691.3427301,113.601468,87.96985308,1,1.08404389
P1R18,32243.48488,1.193391148,221.7251273,156.4896605,1.003763846,31691.47169,666.2931587,113.4639728,76.67556267,1,1.114752508
P1R19,33820.66543,1.150307533,222.1026959,177.0122037,0.921461639,33278.50962,668.0583136,111.229737,87.77890161,1,1.067222653
P1R20,27768.23507,1.038409482,196.9903884,169.5505863,1.004233714,27242.71926,664.9469426,105.2211962,73.5336975,1,1.291557332
P1R21,34369.39283,1.194057474,227.561189,175.2211404,1.031425151,33793.0542,736.5649975,116.9305163,78.82585454,1,1.277570473
P1R22,25924.9053,1.192082863,198.9819173,155.1400411,0.963786033,25448.46534,584.9104852,99.94627278,72.89210245,1,1.069811773
P1R23,32190.9122,1.199929311,218.6134865,166.1838999,0.956240791,31655.32797,651.73933,109.6745089,79.98896428,1,1.067803154
P1R24,53877.14477,1.268814586,300.8058552,214.1106754,1.121946681,53211.77173,898.7262319,154.5765134,88.81904269,1,1.207917502
P1R25,43789.76083,1.291870749,264.4332749,186.9957409,1.101431223,43130.95937,796.729838,139.5670323,80.54340388,1,1.171178801
P1R26,94486.25816,1.095984237,377.8243888,317.5960765,1.04058963,93916.1731,1208.643494,201.2732394,130.4971377,2,1.237787826
P1R27,38690.21038,1.28114035,246.523881,166.0256484,1.057085022,38067.55265,742.3701448,124.2322727,74.16034747,1,1.152062913
P1R28,29204.12653,1.168954672,208.4261663,169.812007,0.953386574,28696.47154,621.4350072,105.5795494,79.39038529,1,1.070910277
P1R29,62735.6422,1.174475701,301.8254558,229.802659,0.993924019,61965.12378,927.418268,152.6488817,106.590195,1,1.104572249
P1R30,52027.24342,1.179757751,281.0348766,227.7993106,1.058819974,51291.22583,897.3476049,150.7922328,94.85720246,1,1.249305048
P1R31,30837.16556,1.200588515,218.1621161,169.1916871,0.995342324,30298.29554,650.4347462,110.8742213,76.10946228,1,1.111167233
P1R32,43710.9018,1.24066001,262.937952,182.1716427,1.061263494,43043.88586,795.8791271,132.8028563,84.45756716,1,1.171043198
P1R33,31744.04438,1.180648731,218.7937739,164.9036729,0.980439987,31215.95391,698.1637475,112.2267715,79.67023067,1,1.242590802
P1R34,30768.16391,1.096314015,210.0593052,180.7774746,0.951798369,30237.86956,679.1461734,107.3749714,81.71988424,1,1.21385129
P1R35,33288.367,1.173108814,222.1618641,180.4318021,0.986686182,32737.9967,667.6422078,115.2686409,83.19696498,1,1.083491793
P1R36,36202.86522,1.279466164,242.6142874,168.6859975,1.072434617,35602.83612,769.1040917,123.3340641,77.19159113,1,1.322135011
P1R37,27994.95477,1.238996505,209.8401999,140.4209481,1.070354571,27475.79951,630.0066937,105.8303163,66.29211419,1,1.149556036
Mean value,,,,,,,,,,,
Standard Deviation,,,,,,,,,,,
Minimum,,,,,,,,,,,
Maximum,,,,,,,,,,,
Range,,,,,,,,,,,
Sum,,,,,,,,,,,
Index of Minimum,,,,,,,,,,,
Index of Maximum,,,,,,,,,,,
Number of Elements,,,,,,,,,,,
