Measurement Table inflata25.tif ,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R1,119205.2775,1.201194787,428.2980752,321.6005292,1.132189094,118125.8946,1402.791912,220.8287231,127.8981367,1,1.325658172
P1R2,115705.9082,1.192009178,425.7125655,324.2308673,1.012514954,114680.7408,1260.843102,214.3147852,151.5040136,1,1.103117466
P1R3,119928.1519,1.181805135,422.0771432,319.2831378,0.99679802,118878.3411,1270.09197,217.8365206,151.4585445,1,1.0798359
P1R4,108710.4552,1.032036655,396.6778694,350.0764208,0.929423672,107711.5742,1209.353234,199.9415719,163.7336962,1,1.080523271
P1R5,92396.49393,1.204984137,376.0592011,278.7338714,1.023448146,91453.47139,1153.122872,191.1100223,129.1461794,1,1.157020716
P1R6,104987.652,1.136447471,387.7770266,319.0823971,0.972271438,103993.6997,1191.830908,196.8084796,150.4749169,1,1.086957131
P1R7,81809.66948,1.111199755,342.9072493,296.3322678,0.97857587,80938.93439,1048.222328,178.1445521,134.3092501,1,1.080287839
P1R8,136366.9734,1.105971123,448.4897913,378.020012,0.959887188,135243.2322,1360.148761,232.2598081,171.9357701,1,1.088547628
P1R9,78816.31223,1.18692682,347.8306732,286.0641013,0.950908036,77993.22113,1017.802607,176.0247742,135.875648,1,1.056964542
P1R10,76476.82774,1.148376852,332.2788139,278.1438329,0.956355136,75624.126,1072.283806,168.7497174,133.4007937,1,1.209899461
P1R11,29565.56374,1.212105251,211.5556284,167.5720304,0.928854795,29049.69427,616.469715,107.2479356,82.76146708,1,1.041051186
P1R12,79716.61946,1.02021849,330.3747353,298.5196592,0.908633932,78874.02979,1077.17975,171.1324703,138.951047,1,1.170664605
P1R13,79213.89316,1.070623329,334.8007408,285.8342847,0.91744498,78387.51627,1020.435305,168.9334745,140.2721828,1,1.057095453
P1R14,69044.3644,1.146183402,321.4625701,263.4560445,0.929383561,68280.03813,1003.09578,162.5119728,129.7138862,1,1.172684565
P1R15,36239.00895,1.17397272,229.5737719,192.9627015,0.944210942,35678.78127,686.9221458,118.2027423,91.7361319,1,1.052434756
P1R16,68755.21463,1.131215777,320.69505,260.1994637,0.985676524,67976.48174,954.7179123,169.1528359,120.0953093,1,1.06704225
P1R17,67693.90355,1.182420885,317.1301727,244.6239128,0.981149678,66938.17121,951.2829714,161.8749935,116.3550008,1,1.075810453
P1R18,98432.49533,1.108497118,379.940437,303.5189831,1.003800557,97464.82934,1158.805007,198.4832078,140.7788396,1,1.096384675
P1R19,55605.47179,1.166311305,293.9945237,242.8308832,0.976510488,54910.52661,861.2144912,153.6440253,112.2377786,1,1.074873129
P1R20,58832.12033,1.169029318,294.5974297,245.7830362,0.976496204,58114.1746,888.5540846,149.4336159,118.4494188,1,1.081124772
P1R21,68899.78952,1.162958611,329.6130146,271.4901553,0.953113176,68121.05662,953.0567677,166.8503006,127.9527631,1,1.061075583
P1R22,56088.48333,1.126319868,281.1985136,234.5647047,0.917481429,55385.32367,851.2985503,142.0826729,115.0892165,1,1.041260147
P1R23,62472.77877,1.217986142,310.3912549,243.8705598,0.946168445,61712.11774,901.7553358,155.9715865,118.3036515,1,1.048569325
P1R24,118061.8216,1.164473478,422.4817597,347.0599271,0.975917196,117046.5116,1260.123217,213.7110753,165.1210973,1,1.079587156
P1R25,82910.41007,1.207057928,357.2120913,282.666984,0.960940921,82057.74684,1049.258138,180.0317143,133.8896102,1,1.067665629
P1R26,31977.33567,1.187264953,218.0039157,175.0429033,0.94683583,31445.03723,641.1140959,112.6301653,81.74169285,1,1.04018047
P1R27,38709.92514,1.135236334,239.2869106,192.8093875,0.964385655,38100.41057,716.028043,124.2227363,93.61127216,1,1.070830086
P1R28,56121.34126,1.012987805,277.1497404,251.4331994,0.927392,55403.39553,859.1067355,143.7249372,113.4410144,1,1.060102901
P1R29,44433.77622,1.189233497,259.237961,206.3665687,0.947701698,43812.76138,760.9213775,130.4679816,101.3124278,1,1.051644856
P1R30,36209.43681,1.150301191,233.2935322,192.9967547,0.930515342,35636.06596,682.6273181,118.0897354,91.50301858,1,1.040561448
Mean value,75779.58251,1.147844977,329.0034054,268.5056527,0.964499497,74967.9302,996.0152747,168.1473045,126.1017925,1,1.090648519
Standard Deviation,28943.55948,0.054549514,66.13059392,52.79154245,0.04221332,28776.74727,212.0107377,33.83976379,23.40047258,0,0.060126726
Minimum,29565.56374,1.012987805,211.5556284,167.5720304,0.908633932,29049.69427,616.469715,107.2479356,81.74169285,1,1.04018047
Maximum,136366.9734,1.217986142,448.4897913,378.020012,1.132189094,135243.2322,1402.791912,232.2598081,171.9357701,1,1.325658172
Range,106801.4096,0.204998337,236.9341629,210.4479816,0.223555162,106193.538,786.3221972,125.0118725,90.19407727,0,0.285477702
Sum,2273387.475,34.43534931,9870.102162,8055.169581,28.93498491,2249037.906,29880.45824,5044.419134,3783.053776,30,32.71945557
Index of Minimum,11,28,11,11,12,11,11,11,26,1,26
Index of Maximum,8,23,8,8,1,8,1,8,8,1,1
Number of Elements,30,30,30,30,30,30,30,30,30,30,30
