"area","diam.max"
"26595.20704","197.5816399"
"31740.75858","221.7251273"
"24935.88167","195.0711834"
"38601.49398","236.343982"
"27216.22188","206.652968"
"52362.39428","292.2851573"
"36347.44011","241.7459637"
"31369.46399","218.9964199"
"37392.32222","244.6574906"
"62407.06292","318.7114668"
"60862.74029","307.4182378"
"29844.85613","216.8023667"
"27837.23672","202.151936"
"65331.41852","314.0954142"
"41621.13757","254.8663142"
"26128.62446","201.5903905"
"38332.05897","239.0121207"
"39629.94713","253.9363778"
"24255.72255","185.7793522"
"36712.16311","235.7384438"
"44824.78557","261.0504606"
"56995.36215","299.4812192"
"35828.28484","237.8752573"
"46418.39508","275.4431994"
"29864.57089","218.2750462"
"43431.60941","266.6297308"
"28563.39693","204.0850551"
"32365.05922","229.2371795"
"75234.79806","338.1210954"
"36616.87512","245.3615617"
"31947.76353","213.6882372"
"37379.17905","246.0235546"
"31721.04383","223.3713587"
