"area","diam.max"
"48133.47988","271.7089405"
"27556.96448","206.6042703"
"67088.52047","317.8968667"
"47484.88995","287.144553"
"30248.61267","230.7052466"
"36961.51841","242.6933717"
"54270.76205","293.7737174"
"47079.52125","277.4810473"
"63626.67174","324.4599395"
"27046.19991","214.2331548"
"75374.25677","346.8739521"
"26065.20765","194.9547888"
"44728.38277","278.6473067"
"34318.51446","229.5603003"
"29705.41861","212.9616176"
"37269.59862","251.6801813"
"51441.2885","291.6270804"
"35494.0837","235.6597386"
"34602.27255","234.1238051"
"32810.54288","225.1023944"
"48733.42556","275.8400002"
"54878.81511","291.4045917"
"54927.45935","291.5575709"
"20860.27349","176.4894648"
"35696.76805","245.8794186"
"23041.15712","180.3068774"
"69285.61884","329.0131588"
"31716.04738","222.7854216"
"22457.42619","179.2923261"
"56281.39083","302.4759766"
"53281.66242","290.4291994"
"89278.40331","389.0040322"
"106960.5862","428.2865144"
"60926.91617","312.1708449"
"32964.58299","234.5562629"
"26835.40819","203.0418606"
"39936.92469","238.4470893"
"62134.91491","319.7404996"
"51554.79174","287.2433567"
"98634.31299","408.0057743"
"23487.06269","185.4931146"
"47411.92359","281.9446804"
"27629.93085","204.6328104"
"39045.11354","252.7088949"
"27702.89721","199.0903108"
"40909.80958","258.3563639"
"41290.85616","264.6959137"
"49754.9547","277.5978937"
"38347.87937","236.261022"
"54886.92248","283.4217041"
"37245.2765","238.0387309"
"44663.52378","257.7437161"
"34448.23244","240.2592421"
"24678.84668","194.8923999"
"35331.93622","228.0188368"
"38931.61031","254.6742873"
"51262.92627","280.0983022"
"61964.66005","328.939226"
"35340.04359","237.4248764"
"27946.11843","214.8378007"
"73501.45336","351.6211806"
"43236.62594","259.1084034"
"33937.46788","227.3601045"
"41250.31929","259.9206574"
"41161.13818","252.4039332"
"46536.32719","258.8736257"
"59321.6561","306.6287937"
"94977.88728","389.3789961"
"52487.13976","282.0021849"
"50971.06081","299.9999327"
"30662.08875","217.7800228"
"40431.47451","246.4064213"
"40407.15239","251.1481043"
"79468.48068","357.1120191"
"65677.83738","328.6186584"
"56419.21618","310.9347775"
"52584.42825","279.5623116"
"43731.17576","265.3536204"
"42936.6531","256.2294192"
"56727.2964","304.8920319"
"55154.46583","293.1659471"
"65912.95123","327.7540335"
"120459.364","446.815495"
"48157.802","281.138382"
"46730.90417","258.5445788"
"34180.6891","241.0172924"
"37999.26229","231.0739398"
