"area","diam.max"
"42847.47198","250.9058781"
"27800.1857","198.29464"
"26802.97869","196.3636196"
"60967.45304","305.6224087"
"39191.04628","246.8666258"
"36775.0488","235.9176191"
"25757.12743","195.1626076"
"63764.4971","318.5974316"
"54732.88238","293.7323184"
"54303.19155","300.5264501"
"54878.81511","278.1668172"
"49495.51872","273.063215"
"51595.32861","288.5949651"
"53078.97807","281.9015443"
"35242.7551","231.809567"
"39572.09286","235.0914058"
"59224.36761","312.2357655"
"51222.3894","289.9262913"
"46098.52899","263.2216155"
"37024.31343","232.7718271"
"42521.44481","251.8836506"
"42035.14747","247.8664036"
"42041.71905","252.5090287"
"69027.93544","321.0278673"
"28346.53461","213.203325"
