"area","diam.max"
"28835.5248","218.3875134"
"24389.0496","197.8710307"
"19509.9084","166.7247024"
"21946.1508","181.0601281"
"26638.9128","200.0124096"
"28489.392","210.2502138"
"28316.3256","216.3664974"
"26452.5336","196.7070238"
"32935.8672","225.06711"
"23390.5896","189.7308915"
