"area","diam.max"
568702.8468,966.42957
485677.5696,881.57509
513328.2552,967.90927
736404.1884,1107.28599
554225.1768,992.81739
448608.078,875.80265
526075.2612,926.44994
1154692.364,1374.74302
551469.4272,955.63493
207353.5164,606.49758
692804.7684,1003.70953
434616.3252,833.25613
465262.3908,846.2754
580571.208,975.33896
639733.2912,1009.68029
775211.0004,1110.0598
862962.3216,1195.10824
976174.3728,1235.99235
10044.5076,154.56332
