"area","diam.max"
276373.728,627.78881
194400.162,535.95735
466553.7324,842.43223
529596.4968,886.12766
221305.3308,577.94304
444134.9772,844.29096
118530.5148,431.13799
178058.7,519.5482
242905.3488,600.60826
247724.5824,600.36439
241041.5568,595.60014
