"area","diam.max"
140549.886,461.84883
157164.2604,521.26217
304603.5204,737.04057
207453.3624,620.90154
292295.8368,722.48292
262688.1696,680.96851
237207.4704,655.91902
208731.3912,650.41079
144237.5316,501.4567
