"area","diam.max"
"178065.1543","519.7789082"
"254781.6026","629.6588645"
"329157.1884","733.402796"
"394993.9462","817.5874555"
"438007.2946","831.7399657"
"502487.4162","906.9878521"
"151038.8327","467.1106139"
"361809.5602","793.5397362"
"188013.8199","526.0739389"
"445043.1825","846.575239"
"339119.1543","757.2526067"
"390844.2354","815.9183014"
"511531.6577","928.487543"
"153233.3913","514.0151305"
"180485.8189","548.5986106"
"31974.05369","228.5981086"
"290785.6639","674.4618192"
"151411.2426","529.124253"
"37400.59858","239.980286"
"69893.36613","344.7491455"
"108411.1945","382.2360539"
"216649.4845","576.4743471"
"76131.23267","373.6315395"
